coord_lat,coord_lon,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_pressure,main_humidity,main_temp_min,main_temp_max,visibility,wind_speed,wind_deg,clouds_all,dt,sys_type,sys_id,sys_message,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
64.42,-173.23,500,Rain,light rain,10n,stations,41.26,1005.91,99,41.26,41.26,,12.12,185.293,100,1569946936,,,0.007,RU,1570038300,1570078757,43200,4031574,Provideniya,200
-53.16,-70.91,800,Clear,clear sky,01d,stations,41.45,1009,48,41,42.01,10000,19.46,240,0,1569946936,1,8487,0.0063,CL,1569924652,1569970543,-10800,3874787,Punta Arenas,200
-2.57,150.8,800,Clear,clear sky,01n,stations,83.2,1010.07,67,83.2,83.2,,2.42,57.354,10,1569946936,,,0.0065,PG,1569958944,1570002615,36000,2094342,Kavieng,200
39.51,-90.4,800,Clear,clear sky,01d,stations,85.1,1016,58,82,87.01,16093,12.75,230,1,1569946503,1,4508,0.0179,US,1569931044,1569973504,-18000,4252975,Barrow,200
69.49,88.39,800,Clear,clear sky,01n,stations,28.4,1012,86,28.4,28.4,10000,13.42,120,0,1569946608,1,8951,0.0084,RU,1569889120,1569929629,25200,1490256,Talnakh,200
-54.81,-68.31,521,Rain,shower rain,09d,stations,38.17,1006,69,37.4,39.2,10000,23.04,230,75,1569946429,1,8303,0.0082,AR,1569923952,1569969995,-10800,3833367,Ushuaia,200
-22.97,-42.02,800,Clear,clear sky,01d,stations,76.14,1018,60,75.2,77,10000,23.04,100,0,1569946545,1,8326,0.0103,BR,1569918531,1569962800,-10800,3471451,Arraial do Cabo,200
60.35,102.28,803,Clouds,broken clouds,04n,stations,26.14,1026.83,81,26.14,26.14,,3.85,229.547,62,1569946937,,,0.0131,RU,1569885290,1569926794,25200,2013727,Vanavara,200
-34.29,146.06,800,Clear,clear sky,01n,stations,54.99,1025,47,53.6,57.2,10000,10.29,110,0,1569946938,1,9529,0.0063,AU,1569959533,1570004300,36000,2164422,Griffith,200
58.6,99.18,803,Clouds,broken clouds,04n,stations,29.02,1028.17,96,29.02,29.02,,4.59,214.902,62,1569946938,,,0.0077,RU,1569885971,1569927600,25200,1503037,Kodinsk,200
59.7,30.79,803,Clouds,broken clouds,04n,stations,47.73,989,57,45,50,10000,15.66,220,75,1569946938,1,8926,0.0062,RU,1569902450,1569943940,10800,546105,Nikolskoye,200
-42.78,147.06,803,Clouds,broken clouds,04n,stations,40.55,1025,93,37.99,43,10000,8.05,310,75,1569946938,1,9545,0.0077,AU,1569959070,1570004284,36000,2155415,New Norfolk,200
-20.73,139.49,800,Clear,clear sky,01n,stations,78.8,1019,13,78.8,78.8,10000,10.29,160,0,1569946939,1,9495,0.0057,AU,1569961379,1570005608,36000,2065594,Mount Isa,200
10.26,-85.58,802,Clouds,scattered clouds,03d,stations,86,1011,70,86,86,10000,6.93,140,40,1569946939,1,7210,0.007,CR,1569929452,1569972783,-21600,3621607,Santa Cruz,200
56.17,113.57,803,Clouds,broken clouds,04n,stations,13.18,1026.81,99,13.18,13.18,,2.51,266.577,83,1569946939,,,0.0081,RU,1569968952,1570010473,28800,2016907,Severomuysk,200
49.25,6.17,310,Drizzle,light intensity drizzle rain,09d,stations,60.55,1004,93,57,64.4,10000,10.29,230,75,1569946940,1,6486,0.0093,FR,1569908052,1569950153,7200,3014080,Hagondange,200
18.42,-64.62,802,Clouds,scattered clouds,03d,stations,86.97,1013,70,84.99,89.01,16093,8.05,150,40,1569946924,1,8799,0.0071,VG,1569924529,1569967647,-14400,3577430,Road Town,200
-23.12,-134.97,500,Rain,light rain,10d,stations,67.9,1017.2,83,67.9,67.9,,17.87,142.816,75,1569946940,,,0.0118,PF,1569940821,1569985116,-32400,4030556,Rikitea,200
56.17,107.45,803,Clouds,broken clouds,04n,stations,25.6,1030.88,93,25.6,25.6,,2.21,286.589,61,1569946941,,,0.0067,RU,1569970423,1570011939,28800,2020584,Magistralnyy,200
-35.02,117.88,804,Clouds,overcast clouds,04n,stations,57.2,1021,82,57.2,57.2,10000,8.05,80,90,1569946941,1,9484,0.0086,AU,1569966273,1570011084,28800,2077963,Albany,200
-24.87,113.63,800,Clear,clear sky,01n,stations,68,1019,94,68,68,10000,16.11,180,0,1569946942,1,9505,0.0074,AU,1569967506,1570011890,28800,2074865,Carnarvon,200
-15.19,12.15,800,Clear,clear sky,01d,stations,69.8,1009,77,69.8,69.8,10000,14.99,240,0,1569946942,1,2155,0.0065,AO,1569905661,1569949674,3600,3347019,Namibe,200
-37.62,-73.65,500,Rain,light rain,10d,stations,49.18,1021.13,79,49.18,49.18,,10.92,28.547,27,1569946942,,,0.0093,CL,1569925819,1569970691,-10800,3883457,Lebu,200
-42.48,-73.76,803,Clouds,broken clouds,04d,stations,41,1020,80,41,41,10000,8.05,290,75,1569946942,1,8512,0.0058,CL,1569925716,1569970846,-10800,3896218,Castro,200
-0.74,-90.35,803,Clouds,broken clouds,04d,stations,71.71,1014,73,69.01,73.4,10000,20.8,150,75,1569946943,1,8521,0.0065,EC,1569930453,1569974071,-21600,3652764,Puerto Ayora,200
-34.53,20.04,801,Clouds,few clouds,02d,stations,62.6,1022,59,62.6,62.6,,13.87,160,21,1569946943,1,1966,0.0072,ZA,1569903427,1569948122,7200,1015776,Bredasdorp,200
-9.8,-139.03,500,Rain,light rain,10d,stations,78.7,1011.66,78,78.7,78.7,,14.18,93.047,19,1569946944,,,0.0138,PF,1569942006,1569985879,-34200,4020109,Atuona,200
-16.48,-151.75,804,Clouds,overcast clouds,04d,stations,76,1014.37,80,76,76,,20.71,135.337,100,1569946944,,,0.0057,PF,1569944956,1569989033,-36000,4034551,Faanui,200
-2.92,-39.92,800,Clear,clear sky,01d,stations,90.76,1010.59,43,90.76,90.76,,17.9,81.859,0,1569946944,,,0.0061,BR,1569918324,1569962000,-10800,3393692,Itarema,200
-33.35,149.98,800,Clear,clear sky,01n,stations,47.52,1027,71,41,51.01,,1.99,273,0,1569946945,3,2007728,0.009,AU,1569958615,1570003337,36000,2152668,Portland,200
-2.1,-56.49,803,Clouds,broken clouds,04d,stations,97.96,1008.97,32,97.96,97.96,,6.15,76.913,55,1569946945,,,0.0053,BR,1569922310,1569965965,-10800,3386467,Terra Santa,200
15.86,-97.07,803,Clouds,broken clouds,04d,stations,86,1011,66,86,86,24140,1.19,252.889,75,1569946946,1,7157,0.0074,MX,1569932284,1569975465,-18000,3520994,Puerto Escondido,200
-27.43,29.16,804,Clouds,overcast clouds,04n,stations,56.02,1019.02,42,56.02,56.02,,11.97,109.861,100,1569946946,,,0.0066,ZA,1569901382,1569945791,7200,942701,Vrede,200
18.69,12.92,802,Clouds,scattered clouds,03d,stations,102.1,1005.62,10,102.1,102.1,,11.45,26.95,44,1569946947,,,0.0061,NE,1569905921,1569949045,3600,2446796,Bilma,200
23.99,-104.67,803,Clouds,broken clouds,04d,stations,64.85,1023,59,62.6,66.99,19312,3.33,131.388,75,1569946947,1,7113,0.0063,MX,1569934220,1569977176,-18000,4011743,Constitucion,200
-7.93,-14.42,802,Clouds,scattered clouds,03d,stations,73.3,1012.66,79,73.3,73.3,,17.76,117.901,34,1569946947,,,0.0062,SH,1569912138,1569955948,0,2411397,Georgetown,200
-23.35,47.6,500,Rain,light rain,10n,stations,72.94,1014.86,94,72.94,72.94,,4.45,24.074,45,1569946948,,,0.0069,MG,1569897031,1569941293,10800,1054329,Vangaindrano,200
3.07,172.79,801,Clouds,few clouds,02n,stations,84.46,1008.81,63,84.46,84.46,,7.92,120.728,16,1569946948,,,0.0059,KI,1569953745,1569997261,43200,2110227,Butaritari,200
29.88,-97.67,803,Clouds,broken clouds,04d,stations,84.92,1016,58,82,88,16093,11.41,140,75,1569946855,1,3391,0.009,US,1569932627,1569975410,-18000,4707295,Lockhart,200
19.71,-155.08,501,Rain,moderate rain,10d,stations,71.31,1014,78,68,75.2,16093,5.82,260,90,1569946834,1,7881,0.0088,US,1569946261,1569989327,-36000,5855927,Hilo,200
-15.94,-5.72,804,Clouds,overcast clouds,04d,stations,66.64,1015.77,76,66.64,66.64,,18.61,117.779,100,1569946949,,,0.0061,SH,1569909937,1569953974,0,3370903,Jamestown,200
54.54,52.8,804,Clouds,overcast clouds,04n,stations,50.26,1013.62,64,50.26,50.26,,19.69,187.774,100,1569946949,,,0.0057,RU,1569896988,1569938840,10800,571170,Bugulma,200
25.95,-105.37,800,Clear,clear sky,01d,stations,66.1,1013.43,72,66.1,66.1,,4.05,179.366,0,1569946950,,,0.0084,MX,1569934417,1569977315,-18000,3984078,Santa Maria del Oro,200
-4.62,55.45,802,Clouds,scattered clouds,03n,stations,80.6,1011,88,80.6,80.6,10000,8.05,150,40,1569946950,1,2218,0.0071,SC,1569895419,1569939137,14400,241131,Victoria,200
29.7,-9.73,801,Clouds,few clouds,02d,stations,71.86,1015.01,73,71.86,71.86,,12.66,351.459,20,1569946950,,,0.0062,MA,1569911511,1569954325,3600,2527089,Tiznit,200
-33.92,25.57,800,Clear,clear sky,01n,stations,62.6,1025,77,62.6,62.6,10000,6.93,150,0,1569946951,1,1973,0.0059,ZA,1569902115,1569946781,7200,964420,Port Elizabeth,200
-18.54,25.64,803,Clouds,broken clouds,04n,stations,88.42,1007,7,88.42,88.42,,8.34,221.332,62,1569946951,,,0.0113,BW,1569902375,1569946487,7200,933178,Pandamatenga,200
46.77,-56.17,803,Clouds,broken clouds,04d,stations,50,1014,66,50,50,10000,23.04,320,75,1569946952,1,6582,0.0077,PM,1569922971,1569965151,-7200,3424934,Saint-Pierre,200
18.62,-100.35,802,Clouds,scattered clouds,03d,stations,73.48,1014.68,90,73.48,73.48,,0.94,201.186,46,1569946952,,,0.0064,MX,1569933108,1569976214,-18000,3981460,Coahuayana,200
-21.2,-175.2,520,Rain,light intensity shower rain,09n,stations,73.4,1015,100,73.4,73.4,10000,3.36,60,90,1569946952,1,7285,0.0064,TO,1570036847,1570081156,46800,4032243,Vaini,200
20.22,-96.78,802,Clouds,scattered clouds,03d,stations,81.4,1013.37,76,81.4,81.4,,5.84,287.941,27,1569946953,,,0.0076,MX,1569932273,1569975336,-18000,3522788,Nautla,200
39.95,-94.76,802,Clouds,scattered clouds,03d,stations,83.28,1015,66,82,84.2,16093,16.11,210,40,1569946953,1,4042,0.0076,US,1569932099,1569974541,-18000,4407665,Kodiak,200
78.22,15.64,801,Clouds,few clouds,02n,stations,24.8,1027,73,24.8,24.8,10000,2.35,38.301,20,1569946953,1,1663,0.0063,SJ,1569907789,1569945871,7200,2729907,Longyearbyen,200
-20.34,57.76,801,Clouds,few clouds,02n,stations,73.17,1020,78,73,73.4,10000,8.05,90,20,1569946953,1,2061,0.0063,MU,1569894643,1569938805,14400,1106677,Bambous Virieux,200
-30.86,30.37,802,Clouds,scattered clouds,03n,stations,59.44,1024.04,73,59.44,59.44,,10.29,161.08,50,1569946954,,,0.0065,ZA,1569901027,1569945565,7200,978895,Margate,200
70.47,-68.59,500,Rain,light rain,10d,stations,35.6,1013,100,35.6,35.6,3219,5.82,350,90,1569946954,1,776,0.0081,CA,1569926979,1569967102,-14400,5924351,Clyde River,200
-21.36,55.77,803,Clouds,broken clouds,04n,stations,70.72,1019,69,62.01,75.2,10000,4.7,10,75,1569946954,1,2127,0.006,RE,1569895104,1569939299,14400,935215,Saint-Philippe,200
-36.72,-73.12,804,Clouds,overcast clouds,04d,stations,48.2,1021,81,48.2,48.2,10000,6.93,90,90,1569946830,1,8499,0.0091,CL,1569925713,1569970542,-10800,3870282,Talcahuano,200
2.67,72.89,803,Clouds,broken clouds,04n,stations,82.84,1010.79,76,82.84,82.84,,18.28,108.615,82,1569946955,,,0.0073,MV,1569891327,1569934860,18000,1337607,Kudahuvadhoo,200
18.8,110.4,801,Clouds,few clouds,02n,stations,70.42,1012.31,91,70.42,70.42,,2.68,195.919,21,1569946956,,,0.0057,CN,1569968936,1570012011,28800,1791779,Wanning,200
57.31,88.17,802,Clouds,scattered clouds,03n,stations,32.26,1029.52,90,32.26,32.26,,5.41,207.869,39,1569946956,,,0.009,RU,1569888573,1569930281,25200,1489822,Teguldet,200
0.7,108.9,804,Clouds,overcast clouds,04n,stations,81.94,1012.57,73,81.94,81.94,,4.34,179.113,100,1569946956,,,0.0065,ID,1569882662,1569926244,25200,1625908,Sungairaya,200
-34.42,19.24,801,Clouds,few clouds,02d,stations,70,1018,56,70,70,,7,182,18,1569946957,3,2003650,0.0058,ZA,1569903622,1569948311,7200,3366880,Hermanus,200
33.14,75.55,500,Rain,light rain,10n,stations,51.52,1013.73,82,51.52,51.52,,2.84,131.382,5,1569946957,,,0.0148,IN,1569891086,1569933824,19800,1272476,Doda,200
29.23,56.61,800,Clear,clear sky,01n,stations,58.54,1009.4,20,58.54,58.54,,8.55,313.971,3,1569946957,,,0.0059,IR,1569895576,1569938423,12600,390054,Baft,200
47.66,-52.73,500,Rain,light rain,10d,stations,48.13,1008,61,46,50,24140,17.22,320,75,1569946953,1,998,0.0068,CA,1569922165,1569964306,-9000,6167817,Torbay,200
60.14,-45.24,804,Clouds,overcast clouds,04d,stations,46.66,1005.49,58,46.66,46.66,,5.03,359.237,100,1569946958,,,0.009,GL,1569920745,1569962131,-7200,3421765,Nanortalik,200
60.91,-46.05,803,Clouds,broken clouds,04d,stations,51.8,1003,29,51.8,51.8,10000,26.4,70,75,1569946958,1,47,0.006,GL,1569920972,1569962293,-7200,3421719,Narsaq,200
25.33,76.51,500,Rain,light rain,10n,stations,73.84,1008.63,83,73.84,73.84,,5.97,96.821,93,1569946959,,,0.0059,IN,1569890744,1569933706,19800,1263751,Mangrol,200
41.38,33.78,800,Clear,clear sky,01n,stations,63.58,1012.61,52,63.58,63.58,,4.92,325.63,0,1569946959,,,0.0061,TR,1569901255,1569943701,10800,743882,Kastamonu,200
60.73,33.55,500,Rain,light rain,10n,stations,43.6,985.7,79,43.6,43.6,,10.67,247.607,87,1569946959,,,0.008,RU,1569901828,1569943238,10800,534560,Lodeynoye Pole,200
33.97,36.66,800,Clear,clear sky,01n,stations,71.74,1010,19,62.01,86,10000,2.24,260,0,1569946960,1,7605,0.0062,SY,1569900437,1569943136,10800,162627,Yabrud,200
-42.88,147.33,803,Clouds,broken clouds,04n,stations,40.55,1025,93,37.99,43,10000,8.05,310,75,1569946704,1,9545,0.007,AU,1569959002,1570004222,36000,2163355,Hobart,200
-33.3,-66.34,800,Clear,clear sky,01d,stations,64.12,1013.95,19,64.12,64.12,,22.59,120.56,0,1569946960,,,0.0058,AR,1569924165,1569968836,-10800,3837056,San Luis,200
27.93,96.16,804,Clouds,overcast clouds,04n,stations,68.26,1015.68,97,68.26,68.26,,0.89,73.439,100,1569946961,,,0.0058,IN,1569886063,1569928958,19800,1254709,Tezu,200
67.55,63.78,500,Rain,light rain,10n,stations,38.02,999.54,98,38.02,38.02,,10.02,206.068,100,1569946961,,,0.0083,RU,1569894906,1569935653,10800,1486910,Komsomolskiy,200
59.24,163.07,804,Clouds,overcast clouds,04n,stations,31.54,1007.32,86,31.54,31.54,,3.85,251.134,99,1569946961,,,0.0087,RU,1569957172,1569998498,43200,2122389,Ossora,200
0.23,37.94,500,Rain,light rain,10n,stations,56.74,1008.76,84,56.74,56.74,,7.4,143.688,70,1569946962,,,0.0063,KE,1569899683,1569943276,10800,187231,Maua,200
43.13,-115.69,804,Clouds,overcast clouds,04d,stations,42.46,1018,86,41,46.99,16093,9.17,310,90,1569946907,1,5002,0.0067,US,1569937189,1569979496,-21600,5601615,Mountain Home,200
-41.05,145.91,804,Clouds,overcast clouds,04n,stations,41.44,1026,71,41.44,41.44,,2.19,183.514,100,1569946962,,,0.0061,AU,1569959396,1570004510,36000,2173125,Burnie,200
-34.72,135.86,800,Clear,clear sky,01n,stations,63.4,1016.9,71,63.4,63.4,,15.23,283.795,9,1569946964,,,0.0062,AU,1569961969,1570006759,34200,2063036,Port Lincoln,200
31.57,118.49,801,Clouds,few clouds,02n,stations,73.67,1011,88,73.4,73.99,9000,4.47,360,20,1569946964,1,9660,0.0074,CN,1569967190,1570009874,28800,1813851,Dangtu,200
62.45,-114.38,803,Clouds,broken clouds,04d,stations,41,1012,80,41,41,24140,6.93,120,75,1569946707,1,1007,0.0065,CA,1569937470,1569978586,-21600,6185377,Yellowknife,200
-34.48,-54.34,500,Rain,light rain,10d,stations,72.58,1005.6,84,72.58,72.58,,13.18,308.333,100,1569946826,,,0.0068,UY,1569921262,1569965981,-10800,3440777,Rocha,200
69.44,-133.03,803,Clouds,broken clouds,04d,stations,37.4,1009,93,37.4,37.4,24140,8.05,240,75,1569946965,1,942,0.0073,CA,1569942398,1569982607,-21600,6170031,Tuktoyaktuk,200
65.61,-37.64,802,Clouds,scattered clouds,03d,stations,33.8,1022,80,33.8,33.8,10000,18.34,70,40,1569946965,1,81,0.0076,GL,1569919183,1569960046,-7200,3424607,Tasiilaq,200
65.96,29.19,301,Drizzle,drizzle,09n,stations,42.8,992,93,42.8,42.8,10000,13.87,60,90,1569946966,1,1352,0.0062,FI,1569903129,1569944029,10800,649924,Kuusamo,200
7.91,98.33,801,Clouds,few clouds,02n,stations,80.6,1014,83,80.6,80.6,9000,1.12,,20,1569946966,1,9278,0.0073,TH,1569885287,1569928692,25200,1153035,Kathu,200
13.22,-59.52,801,Clouds,few clouds,02d,stations,87.8,1012,62,87.8,87.8,10000,14.99,120,20,1569946966,1,8772,0.0079,BB,1569923237,1569966492,-14400,3374083,Bathsheba,200
-46.6,168.33,500,Rain,light rain,10n,stations,45,1003,83,45,45,,14,224,66,1569946967,3,2008959,0.0069,NZ,1569953848,1569999298,46800,2206939,Bluff,200
-13.85,136.42,802,Clouds,scattered clouds,03n,stations,69.8,1014,88,69.8,69.8,10000,4.38,83.186,38,1569946967,1,9527,0.0055,AU,1569962228,1570006232,34200,2079582,Alyangula,200
50.26,95.16,804,Clouds,overcast clouds,04n,stations,28.84,1026.83,52,28.84,28.84,,9.69,40.288,100,1569946967,,,0.0064,RU,1569886697,1569928803,25200,1506938,Erzin,200
3.94,41.87,802,Clouds,scattered clouds,03n,stations,92.74,1007.17,36,92.74,92.74,,7.38,187.843,30,1569946968,,,0.0074,KE,1569898787,1569942287,10800,187896,Mandera,200
-13.97,28.68,804,Clouds,overcast clouds,04n,stations,90.58,1003.95,17,90.58,90.58,,7.34,89.249,90,1569946968,,,0.0075,ZM,1569901714,1569945689,7200,913029,Kapiri Mposhi,200
-19.06,-169.92,804,Clouds,overcast clouds,04n,stations,71.6,1016,88,71.6,71.6,,3.36,70,100,1569946969,1,7306,0.0114,NU,1569949273,1569993436,-39600,4036284,Alofi,200
-21.21,-159.78,802,Clouds,scattered clouds,03d,stations,69.8,1019,73,69.8,69.8,10000,5.82,120,31,1569946969,1,7271,0.0078,CK,1569946804,1569991038,-36000,4035715,Avarua,200
9.52,-84.33,803,Clouds,broken clouds,04d,stations,74.95,1017,69,73,77,9000,6.93,300,75,1569946969,1,7205,0.0062,CR,1569929143,1569972492,-21600,3622537,Parrita,200
31.15,106.5,804,Clouds,overcast clouds,04n,stations,70.96,1011.37,73,70.96,70.96,,1.32,48.229,99,1569946970,,,0.0062,CN,1569970062,1570012756,28800,1784131,Huilong,200
77.48,-69.36,500,Rain,light rain,10d,stations,33.88,1014.54,97,33.88,33.88,,9.57,79.333,100,1569946970,,,0.0109,GL,1569928125,1569966326,-10800,3831208,Qaanaaq,200
-13.71,-76.2,701,Mist,mist,50d,stations,69.04,1016,30,66,71.6,6000,6.93,290,90,1569946881,1,8691,0.0077,PE,1569926876,1569970857,-18000,3932145,Pisco,200
61.81,36.54,501,Rain,moderate rain,10n,stations,47.74,982.39,89,47.74,47.74,,18.68,254.602,100,1569946971,,,0.0086,RU,1569901154,1569942477,10800,504269,Pudozh,200
-41.87,-73.83,803,Clouds,broken clouds,04d,stations,41,1020,80,41,41,10000,8.05,290,75,1569946971,1,8512,0.006,CL,1569925750,1569970846,-10800,3899695,Ancud,200
-18.97,-49.46,800,Clear,clear sky,01d,stations,96.16,1010.95,24,96.16,96.16,,12.57,21.525,6,1569946971,,,0.0066,BR,1569920381,1569964520,-10800,3460523,Ituiutaba,200
69.65,18.96,802,Clouds,scattered clouds,03n,stations,42.8,1006,60,42.8,42.8,10000,23.04,70,40,1569946971,1,1681,0.0099,NO,1569905840,1569946227,7200,3133895,Tromso,200
10.74,14.61,801,Clouds,few clouds,02d,stations,95,1008,47,95,95,10000,3.36,100,20,1569946972,1,2075,0.0062,CM,1569905414,1569948741,3600,2233805,Bogo,200
30.75,20.22,800,Clear,clear sky,01d,stations,77.8,1011.63,72,77.8,77.8,,15.9,319.983,0,1569946972,,,0.0062,LY,1569904335,1569947127,7200,89113,Ajdabiya,200
62.23,-6.59,500,Rain,light rain,10d,stations,44.6,1013,70,44.6,44.6,10000,24.16,360,32,1569946973,1,1596,0.0075,FO,1569911543,1569952786,3600,2618795,Klaksvik,200
